timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], clocks.current.sm [MHz]
2026/07/09 06:10:39.687, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7923 MiB, 8188 MiB, 60, 36.72 W, 2355 MHz
2026/07/09 06:11:39.688, NVIDIA GeForce RTX 4070 Laptop GPU, 48 %, 7923 MiB, 8188 MiB, 60, 48.93 W, 2490 MHz
2026/07/09 06:12:39.688, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7923 MiB, 8188 MiB, 59, 40.19 W, 2490 MHz
2026/07/09 06:13:39.689, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7923 MiB, 8188 MiB, 56, 39.28 W, 2490 MHz
2026/07/09 06:14:39.690, NVIDIA GeForce RTX 4070 Laptop GPU, 99 %, 7923 MiB, 8188 MiB, 58, 36.69 W, 2490 MHz
2026/07/09 06:15:39.691, NVIDIA GeForce RTX 4070 Laptop GPU, 99 %, 7923 MiB, 8188 MiB, 58, 39.54 W, 2490 MHz
2026/07/09 06:16:39.692, NVIDIA GeForce RTX 4070 Laptop GPU, 92 %, 7923 MiB, 8188 MiB, 60, 61.09 W, 1830 MHz
2026/07/09 06:17:39.693, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7923 MiB, 8188 MiB, 56, 40.73 W, 2490 MHz
2026/07/09 06:18:39.693, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7923 MiB, 8188 MiB, 56, 34.61 W, 2490 MHz
2026/07/09 06:19:39.695, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7923 MiB, 8188 MiB, 58, 40.15 W, 2490 MHz
2026/07/09 06:20:39.695, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7923 MiB, 8188 MiB, 56, 32.39 W, 2490 MHz
2026/07/09 06:21:39.696, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7923 MiB, 8188 MiB, 56, 39.84 W, 2490 MHz
2026/07/09 06:22:39.697, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7923 MiB, 8188 MiB, 59, 35.66 W, 2490 MHz
2026/07/09 06:23:39.698, NVIDIA GeForce RTX 4070 Laptop GPU, 93 %, 7923 MiB, 8188 MiB, 63, 54.62 W, 1650 MHz
2026/07/09 06:24:39.699, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7923 MiB, 8188 MiB, 55, 35.22 W, 2490 MHz
2026/07/09 06:25:39.700, NVIDIA GeForce RTX 4070 Laptop GPU, 48 %, 7923 MiB, 8188 MiB, 62, 47.44 W, 2490 MHz
2026/07/09 06:26:39.700, NVIDIA GeForce RTX 4070 Laptop GPU, 39 %, 7923 MiB, 8188 MiB, 61, 39.32 W, 2490 MHz
2026/07/09 06:27:39.701, NVIDIA GeForce RTX 4070 Laptop GPU, 35 %, 1407 MiB, 8188 MiB, 60, 33.74 W, 2190 MHz
2026/07/09 06:28:39.702, NVIDIA GeForce RTX 4070 Laptop GPU, 89 %, 7909 MiB, 8188 MiB, 62, 53.94 W, 1770 MHz
2026/07/09 06:29:39.704, NVIDIA GeForce RTX 4070 Laptop GPU, 64 %, 7913 MiB, 8188 MiB, 59, 53.88 W, 2145 MHz
2026/07/09 06:30:39.705, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7913 MiB, 8188 MiB, 56, 33.89 W, 2490 MHz
2026/07/09 06:31:39.706, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7913 MiB, 8188 MiB, 58, 34.92 W, 2490 MHz
2026/07/09 06:32:39.707, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7913 MiB, 8188 MiB, 59, 43.01 W, 2490 MHz
2026/07/09 06:33:39.708, NVIDIA GeForce RTX 4070 Laptop GPU, 96 %, 7913 MiB, 8188 MiB, 58, 34.44 W, 2490 MHz
2026/07/09 06:34:39.708, NVIDIA GeForce RTX 4070 Laptop GPU, 99 %, 7913 MiB, 8188 MiB, 57, 34.31 W, 2490 MHz
2026/07/09 06:35:39.709, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7913 MiB, 8188 MiB, 58, 33.50 W, 2490 MHz
2026/07/09 06:36:39.714, NVIDIA GeForce RTX 4070 Laptop GPU, 71 %, 7913 MiB, 8188 MiB, 59, 55.02 W, 2085 MHz
2026/07/09 06:37:39.715, NVIDIA GeForce RTX 4070 Laptop GPU, 90 %, 7913 MiB, 8188 MiB, 61, 45.31 W, 1725 MHz
2026/07/09 06:38:39.715, NVIDIA GeForce RTX 4070 Laptop GPU, 33 %, 7899 MiB, 8188 MiB, 58, 39.08 W, 2490 MHz
2026/07/09 06:39:39.716, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7899 MiB, 8188 MiB, 59, 32.93 W, 2490 MHz
2026/07/09 06:40:39.717, NVIDIA GeForce RTX 4070 Laptop GPU, 72 %, 7899 MiB, 8188 MiB, 59, 55.04 W, 2070 MHz
2026/07/09 06:41:39.718, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7899 MiB, 8188 MiB, 57, 39.36 W, 2490 MHz
2026/07/09 06:42:39.719, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7899 MiB, 8188 MiB, 56, 34.22 W, 2490 MHz
2026/07/09 06:43:39.720, NVIDIA GeForce RTX 4070 Laptop GPU, 99 %, 7899 MiB, 8188 MiB, 58, 36.30 W, 2490 MHz
2026/07/09 06:44:39.727, NVIDIA GeForce RTX 4070 Laptop GPU, 89 %, 7899 MiB, 8188 MiB, 62, 55.44 W, 1950 MHz
2026/07/09 06:45:39.727, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7899 MiB, 8188 MiB, 56, 35.00 W, 2490 MHz
2026/07/09 06:46:39.729, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7899 MiB, 8188 MiB, 57, 35.35 W, 2490 MHz
2026/07/09 06:47:39.730, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7899 MiB, 8188 MiB, 59, 34.55 W, 2490 MHz
2026/07/09 06:48:39.730, NVIDIA GeForce RTX 4070 Laptop GPU, 91 %, 7899 MiB, 8188 MiB, 60, 54.62 W, 1755 MHz
2026/07/09 06:49:39.731, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7899 MiB, 8188 MiB, 58, 42.14 W, 2490 MHz
2026/07/09 06:50:39.732, NVIDIA GeForce RTX 4070 Laptop GPU, 51 %, 7901 MiB, 8188 MiB, 60, 50.47 W, 2490 MHz
2026/07/09 06:51:39.733, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 59, 34.37 W, 2490 MHz
2026/07/09 06:52:39.735, NVIDIA GeForce RTX 4070 Laptop GPU, 50 %, 7901 MiB, 8188 MiB, 58, 52.35 W, 2490 MHz
2026/07/09 06:53:39.736, NVIDIA GeForce RTX 4070 Laptop GPU, 97 %, 7901 MiB, 8188 MiB, 58, 36.88 W, 2490 MHz
2026/07/09 06:54:39.737, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 59, 36.12 W, 2490 MHz
2026/07/09 06:55:39.738, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 56, 32.95 W, 2490 MHz
2026/07/09 06:56:39.744, NVIDIA GeForce RTX 4070 Laptop GPU, 53 %, 7901 MiB, 8188 MiB, 60, 54.33 W, 2490 MHz
2026/07/09 06:57:39.744, NVIDIA GeForce RTX 4070 Laptop GPU, 90 %, 7901 MiB, 8188 MiB, 62, 54.67 W, 1710 MHz
2026/07/09 06:58:39.745, NVIDIA GeForce RTX 4070 Laptop GPU, 91 %, 7901 MiB, 8188 MiB, 60, 55.34 W, 1695 MHz
2026/07/09 06:59:39.747, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 57, 31.92 W, 2490 MHz
2026/07/09 07:00:39.748, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 56, 33.35 W, 2490 MHz
2026/07/09 07:01:39.749, NVIDIA GeForce RTX 4070 Laptop GPU, 41 %, 7901 MiB, 8188 MiB, 61, 36.20 W, 2385 MHz
2026/07/09 07:02:39.750, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 58, 40.56 W, 2490 MHz
2026/07/09 07:03:39.751, NVIDIA GeForce RTX 4070 Laptop GPU, 96 %, 7901 MiB, 8188 MiB, 58, 34.91 W, 2490 MHz
2026/07/09 07:04:39.752, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 57, 39.12 W, 2490 MHz
2026/07/09 07:05:39.752, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 58, 34.64 W, 2490 MHz
2026/07/09 07:06:39.753, NVIDIA GeForce RTX 4070 Laptop GPU, 78 %, 7901 MiB, 8188 MiB, 60, 54.65 W, 2160 MHz
2026/07/09 07:07:39.754, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 55, 32.60 W, 2490 MHz
2026/07/09 07:08:39.755, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 59, 42.53 W, 2490 MHz
2026/07/09 07:09:39.756, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 57, 33.82 W, 2490 MHz
2026/07/09 07:10:39.758, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 56, 33.85 W, 2490 MHz
2026/07/09 07:11:39.758, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 59, 41.36 W, 2490 MHz
2026/07/09 07:12:39.759, NVIDIA GeForce RTX 4070 Laptop GPU, 99 %, 7901 MiB, 8188 MiB, 58, 35.62 W, 2490 MHz
2026/07/09 07:13:39.760, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 57, 34.11 W, 2490 MHz
2026/07/09 07:14:39.760, NVIDIA GeForce RTX 4070 Laptop GPU, 41 %, 7901 MiB, 8188 MiB, 60, 32.06 W, 2070 MHz
2026/07/09 07:15:39.761, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 58, 33.33 W, 2490 MHz
2026/07/09 07:16:39.762, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 56, 32.62 W, 2490 MHz
2026/07/09 07:17:39.763, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 57, 41.09 W, 2490 MHz
2026/07/09 07:18:39.764, NVIDIA GeForce RTX 4070 Laptop GPU, 97 %, 7901 MiB, 8188 MiB, 58, 41.34 W, 2115 MHz
2026/07/09 07:19:39.765, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 58, 44.54 W, 2490 MHz
2026/07/09 07:20:39.766, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 57, 36.10 W, 2490 MHz
2026/07/09 07:21:39.767, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 56, 37.04 W, 2490 MHz
2026/07/09 07:22:39.768, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 60, 40.28 W, 2490 MHz
2026/07/09 07:23:39.769, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 56, 35.96 W, 2490 MHz
2026/07/09 07:24:39.770, NVIDIA GeForce RTX 4070 Laptop GPU, 99 %, 7901 MiB, 8188 MiB, 58, 37.06 W, 2490 MHz
2026/07/09 07:25:39.771, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 57, 34.03 W, 2490 MHz
2026/07/09 07:26:39.772, NVIDIA GeForce RTX 4070 Laptop GPU, 100 %, 7901 MiB, 8188 MiB, 58, 34.98 W, 2490 MHz
2026/07/09 07:27:39.773, NVIDIA GeForce RTX 4070 Laptop GPU, 32 %, 7901 MiB, 8188 MiB, 60, 44.59 W, 2490 MHz
2026/07/09 07:28:39.774, NVIDIA GeForce RTX 4070 Laptop GPU, 43 %, 7901 MiB, 8188 MiB, 59, 34.30 W, 2145 MHz
